UUID,VIN,Make,Model,Mileage,Year,Price,Zip Code,Create Date,Update Date
4e1ee301-a396-4e3a-88bc-06ab40000645,VINVIN645,Cadillac,Series 60 (Sixty Special),225548,2007,46425,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000646,VINVIN646,Cadillac,Series 60 (Sixty Special),317605,2006,58543,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000647,VINVIN647,Cadillac,Series 60 (Sixty Special),609306,1999,34943,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000648,VINVIN648,Cadillac,Series 60 (Sixty Special),3774,1990,97687,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000649,VINVIN649,Cadillac,Series 60 (Sixty Special),963030,2013,114113,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000650,VINVIN650,Cadillac,Series 60 (Sixty Special),764446,1994,117298,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000651,VINVIN651,Cadillac,Series 60 (Sixty Special),594365,2011,34040,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000652,VINVIN652,Cadillac,Series 60 (Sixty Special),398449,2020,42722,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000653,VINVIN653,Cadillac,Fleetwood Brougham,47819,2017,119500,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000654,VINVIN654,Cadillac,Brougham,489332,1995,94330,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000655,VINVIN655,Cadillac,Fleetwood,246684,1995,24997,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000656,VINVIN656,Cadillac,Fleetwood,569854,1996,8073,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000657,VINVIN657,Cadillac,Series 75,841120,2019,72010,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000658,VINVIN658,Cadillac,Series 75,950263,1994,100619,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000659,VINVIN659,Cadillac,Series 75,224405,2011,88642,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000660,VINVIN660,Cadillac,Series 75,229591,2015,112011,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000661,VINVIN661,Cadillac,Series 75,308675,1998,67082,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000662,VINVIN662,Cadillac,Series 75,268375,1997,28782,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000663,VINVIN663,Cadillac,Series 75,689087,2015,64882,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000664,VINVIN664,Cadillac,Series 75,676578,1993,77335,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000665,VINVIN665,Cadillac,Series 75,623975,1993,22638,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000666,VINVIN666,Cadillac,Series 75,194501,2014,58289,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000667,VINVIN667,Cadillac,Fleetwood Limousine,592474,1990,31002,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000668,VINVIN668,Cadillac,Fleetwood 75,795985,1997,23031,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000669,VINVIN669,Cadillac,Eldorado,506642,2003,47629,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000670,VINVIN670,Cadillac,Eldorado,798416,2011,102793,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000671,VINVIN671,Cadillac,Eldorado,820457,2000,28405,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000672,VINVIN672,Cadillac,Eldorado,645661,2011,18623,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000673,VINVIN673,Cadillac,Eldorado,333251,2007,103940,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000674,VINVIN674,Cadillac,Eldorado,557863,1994,88427,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000675,VINVIN675,Cadillac,Eldorado,892084,2004,11264,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000676,VINVIN676,Cadillac,Eldorado,682615,1999,89753,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000677,VINVIN677,Cadillac,Eldorado,89966,2011,72190,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000678,VINVIN678,Cadillac,Eldorado,298873,1997,67118,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000679,VINVIN679,Cadillac,Eldorado,490573,2015,23961,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000680,VINVIN680,Cadillac,XT4,628431,1997,44783,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000681,VINVIN681,Cadillac,SRX,612428,2004,83253,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000682,VINVIN682,Cadillac,SRX,807040,2006,90000,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000683,VINVIN683,Cadillac,XT5,526106,2019,32075,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000684,VINVIN684,Cadillac,XT6,12523,1998,36730,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000685,VINVIN685,Cadillac,Escalade,278006,2018,55620,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000686,VINVIN686,Cadillac,Escalade,891339,2011,7793,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000687,VINVIN687,Cadillac,Escalade,696818,2014,14184,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000688,VINVIN688,Cadillac,Escalade,565942,2018,17636,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000689,VINVIN689,Cadillac,Allanté,379038,2019,119107,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000690,VINVIN690,Cadillac,XLR,237754,1990,77594,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000691,VINVIN691,Kia,Picanto,624739,2014,73699,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000692,VINVIN692,Kia,Picanto,865942,2012,108612,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000693,VINVIN693,Kia,Picanto,812863,2012,117736,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000694,VINVIN694,Kia,Ray,539350,2006,68848,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000695,VINVIN695,Kia,Pride,597526,2017,96471,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000696,VINVIN696,Kia,Pride,952870,2013,23094,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000697,VINVIN697,Kia,Rio,475498,2005,9101,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000698,VINVIN698,Kia,Rio,132641,2008,10479,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000699,VINVIN699,Kia,Rio,744697,1991,10988,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000700,VINVIN700,Kia,Rio,55922,2004,28581,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000701,VINVIN701,Kia,Soul,840457,2005,28882,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000702,VINVIN702,Kia,Soul,706983,2019,25978,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000703,VINVIN703,Kia,Soul,118679,2005,58524,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000704,VINVIN704,Kia,Pegas,73129,1999,112983,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000705,VINVIN705,Kia,Avella,642751,2013,87723,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000706,VINVIN706,Kia,Cee'd,584410,1990,104027,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000707,VINVIN707,Kia,Cee'd,636320,2016,20732,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000708,VINVIN708,Kia,Cee'd,53458,1994,115969,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000709,VINVIN709,Kia,Sephia,370294,2011,58140,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000710,VINVIN710,Kia,Sephia,591714,2007,38663,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000711,VINVIN711,Kia,Cerato / Spectra,165627,1997,71832,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000712,VINVIN712,Kia,Forte,625227,2005,88195,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000713,VINVIN713,Kia,Forte / K3,390944,2017,66685,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000714,VINVIN714,Kia,Forte / K3,664780,2017,90297,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000715,VINVIN715,Kia,Shuma,215345,1998,21678,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000716,VINVIN716,Kia,K4,105039,2002,47039,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000717,VINVIN717,Kia,Concord,13110,2008,106140,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000718,VINVIN718,Kia,Clarus,37040,2004,26874,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000719,VINVIN719,Kia,Magentis / Optima,701579,2019,44744,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000720,VINVIN720,Kia,Magentis / Optima,905266,1991,111562,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000721,VINVIN721,Kia,Magentis / Optima / K5,591357,1994,74140,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000722,VINVIN722,Kia,Magentis / Optima / K5,169647,2008,63369,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000723,VINVIN723,Kia,Magentis / Optima / K5,126038,2019,53261,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000724,VINVIN724,Kia,Stinger,835613,2016,86728,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000725,VINVIN725,Kia,Potentia,945638,2004,13206,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000726,VINVIN726,Kia,Potentia,480308,1994,92345,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000727,VINVIN727,Kia,Enterprise,204560,2007,15545,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000728,VINVIN728,Kia,Opirus / Amanti,965616,2009,92565,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000729,VINVIN729,Kia,Cadenza / K7,863801,1994,12881,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000730,VINVIN730,Kia,Cadenza / K7,420949,1997,53724,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000731,VINVIN731,Kia,Quoris / K9 / K900,532423,2016,77821,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000732,VINVIN732,Kia,Quoris / K9 / K900,879946,2007,102804,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000733,VINVIN733,Kia,Elan / Vegato,301695,2016,52310,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000734,VINVIN734,Kia,Venga,541238,1990,63088,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000735,VINVIN735,Kia,Carens,264585,2007,84703,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000736,VINVIN736,Kia,Carens / Rondo,417191,2009,69771,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000737,VINVIN737,Kia,Carens / Rondo,83714,2000,56350,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000738,VINVIN738,Kia,Joice,855706,2007,104749,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000739,VINVIN739,Kia,Carnival / Sedona,24306,2011,19847,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000740,VINVIN740,Kia,Carnival / Sedona,335318,2007,97729,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000741,VINVIN741,Kia,Carnival / Sedona,438833,1991,70045,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000742,VINVIN742,Kia,Retona,106590,1990,63592,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000743,VINVIN743,Kia,Stonic,332730,1997,24181,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000744,VINVIN744,Kia,KX Cross,793314,1992,50619,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000745,VINVIN745,Kia,Seltos,583157,2011,70071,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000746,VINVIN746,Kia,Niro,382694,1998,8177,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000747,VINVIN747,Kia,Sportage,774844,2016,79537,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000748,VINVIN748,Kia,Sportage,78542,2012,42214,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000749,VINVIN749,Kia,Sportage,779746,2009,22602,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000750,VINVIN750,Kia,Sorento,16473,2005,16896,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000751,VINVIN751,Kia,Sorento,883853,2002,110496,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000752,VINVIN752,Kia,Sorento,643133,2006,96933,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000753,VINVIN753,Kia,Sorento,869941,1993,29854,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000754,VINVIN754,Kia,Mohave / Borrego,737235,2012,69039,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000755,VINVIN755,Kia,Telluride,336335,2000,6693,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000756,VINVIN756,Kia,Bongo,240275,2012,43229,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000757,VINVIN757,Kia,Bongo Frontier,177661,1994,82478,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000758,VINVIN758,Kia,Bongo,707723,1991,38492,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000759,VINVIN759,Volkswagen,Fusca,504658,2019,41911,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000760,VINVIN760,Volkswagen,Gol,772562,1994,93293,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000761,VINVIN761,Volkswagen,Gol,939096,2009,86862,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000762,VINVIN762,Volkswagen,Gol,314553,2012,44424,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000763,VINVIN763,Volkswagen,Voyage / Fox,710992,1996,74764,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000764,VINVIN764,Volkswagen,Voyage,379576,1997,67958,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000765,VINVIN765,Volkswagen,Parati,4954,1994,15355,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000766,VINVIN766,Volkswagen,Parati,419858,1996,30720,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000767,VINVIN767,Volkswagen,Fox,668841,2013,73945,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000768,VINVIN768,Volkswagen,Virtus (Polo Sedan),300706,1991,44156,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000769,VINVIN769,Volkswagen,Brasilia,500919,2018,108383,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000770,VINVIN770,Volkswagen,Apollo,212184,2007,99137,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000771,VINVIN771,Volkswagen,Logus,583387,1993,83537,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000772,VINVIN772,Volkswagen,Pointer,151698,2012,83971,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000773,VINVIN773,Volkswagen,Santana / Corsar,414166,1992,85429,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000774,VINVIN774,Volkswagen,Quantum,819064,2002,35130,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000775,VINVIN775,Volkswagen,SpaceFox / Suran / SportVan / Fox Plus,211020,2009,26086,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000776,VINVIN776,Volkswagen,T1 Kombi,449760,2006,49322,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000777,VINVIN777,Volkswagen,T2 Kombi,699786,1995,46926,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000778,VINVIN778,Volkswagen,SP2,461899,1996,60052,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000779,VINVIN779,Volkswagen,Saveiro,851300,2020,107795,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000780,VINVIN780,Volkswagen,Saveiro,512070,2017,9605,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000781,VINVIN781,BMW,"250 Isetta, 300 Isetta",470679,2007,26099,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000782,VINVIN782,BMW,600,145662,1990,53981,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000783,VINVIN783,BMW,700,761181,1995,6388,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000784,VINVIN784,BMW,i3,236315,1995,56165,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000785,VINVIN785,BMW,1-Series,147977,1993,103967,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000786,VINVIN786,BMW,1-Series,681603,2003,64745,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000787,VINVIN787,BMW,1-Series,841689,2008,67957,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000788,VINVIN788,BMW,2-Series,749441,1993,47311,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000789,VINVIN789,BMW,2-Series Gran Coupé,106246,2015,116791,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000790,VINVIN790,BMW,1-Series,240567,2015,35823,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000791,VINVIN791,BMW,"New Class 1602, 1802, 2002",651347,2018,59352,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000792,VINVIN792,BMW,3-Series,482081,2010,90725,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000793,VINVIN793,BMW,"3-Series, M3",348730,2003,28444,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000794,VINVIN794,BMW,"3-Series, M3",627695,2019,93698,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000795,VINVIN795,BMW,"3-Series, M3",848491,2016,57486,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000796,VINVIN796,BMW,"3-Series, M3",891158,2003,46471,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000797,VINVIN797,BMW,"3-Series, M3",92607,1993,40351,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000798,VINVIN798,BMW,"4-Series, M4",56164,2006,58857,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000799,VINVIN799,BMW,"3-Series, M3",56204,1999,111252,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000800,VINVIN800,BMW,"4-Series, M4",811964,2003,88562,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000801,VINVIN801,BMW,3-Series GT,832713,2006,23872,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000802,VINVIN802,BMW,"New Class 1500, 1600, 1800, 2000",378344,2016,44170,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000803,VINVIN803,BMW,5-Series,878994,2015,55611,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000804,VINVIN804,BMW,"5-Series, M5",273539,2012,20935,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
